vehicle_id,accident_id,make,model,year
V002516,A002516,BMW,Service,2021
V002517,A002517,Toyota,Yard,2006
V002518,A002518,BMW,Myself,2021
V002519,A002519,Toyota,Room,2003
V002520,A002520,Ford,Mission,2014
V002521,A002521,Honda,Image,2009
V002522,A002522,BMW,One,2016
V002523,A002523,BMW,Pattern,2011
V002524,A002524,Honda,Citizen,2021
V002525,A002525,Toyota,School,2021
V002526,A002526,Honda,Worker,2013
V002527,A002527,Ford,Go,2015
V002528,A002528,Toyota,End,2005
V002529,A002529,BMW,Assume,2021
V002530,A002530,Ford,Compare,2014
V002531,A002531,Honda,Card,2011
V002532,A002532,Toyota,South,2005
V002533,A002533,Toyota,Significant,2001
V002534,A002534,Honda,Move,2000
V002535,A002535,BMW,Bar,2013
V002536,A002536,Honda,Future,2008
V002537,A002537,Honda,Deal,2007
V002538,A002538,Ford,For,2016
V002539,A002539,Ford,Opportunity,2011
V002540,A002540,Honda,Involve,2012
V002541,A002541,Honda,Should,2021
V002542,A002542,Ford,Exist,2000
V002543,A002543,Ford,Bag,2003
V002544,A002544,Honda,Human,2005
V002545,A002545,Toyota,My,2010
V002546,A002546,BMW,International,2016
V002547,A002547,Honda,Question,2005
V002548,A002548,Toyota,Or,2014
V002549,A002549,Honda,Plant,2022
V002550,A002550,Honda,Card,2017
V002551,A002551,Toyota,White,2022
V002552,A002552,Toyota,Source,2002
V002553,A002553,Honda,Young,2002
V002554,A002554,Honda,White,2023
V002555,A002555,Toyota,Fear,2004
V002556,A002556,Toyota,Be,2016
V002557,A002557,Honda,Fly,2009
V002558,A002558,Toyota,Democratic,2017
V002559,A002559,Ford,Agent,2008
V002560,A002560,BMW,Political,2020
V002561,A002561,Ford,Future,2016
V002562,A002562,Toyota,Would,2006
V002563,A002563,BMW,Break,2000
V002564,A002564,Ford,Push,2009
V002565,A002565,BMW,Another,2020
V002566,A002566,BMW,Into,2003
V002567,A002567,BMW,Word,2011
V002568,A002568,Honda,Thought,2004
V002569,A002569,Ford,Far,2023
V002570,A002570,BMW,Change,2018
V002571,A002571,Ford,Have,2007
V002572,A002572,Toyota,Nice,2009
V002573,A002573,Toyota,About,2015
V002574,A002574,Toyota,National,2015
V002575,A002575,Toyota,Thousand,2022
V002576,A002576,BMW,Almost,2007
V002577,A002577,Toyota,Issue,2021
V002578,A002578,BMW,Home,2021
V002579,A002579,Toyota,Both,2013
V002580,A002580,BMW,Old,2020
V002581,A002581,BMW,End,2011
V002582,A002582,Ford,Since,2011
V002583,A002583,Toyota,Garden,2010
V002584,A002584,Honda,Physical,2001
V002585,A002585,Honda,Night,2006
V002586,A002586,BMW,One,2004
V002587,A002587,Toyota,Turn,2018
V002588,A002588,Ford,Bank,2001
V002589,A002589,Ford,North,2007
V002590,A002590,BMW,Difficult,2013
V002591,A002591,BMW,Western,2004
V002592,A002592,BMW,Sometimes,2008
V002593,A002593,Ford,Sea,2016
V002594,A002594,Toyota,Set,2001
V002595,A002595,BMW,Finish,2023
V002596,A002596,BMW,Brother,2000
V002597,A002597,BMW,Contain,2014
V002598,A002598,Honda,Agree,2023
V002599,A002599,BMW,Test,2008
V002600,A002600,Ford,Past,2003
V002601,A002601,Ford,Senior,2023
V002602,A002602,Honda,Drop,2008
V002603,A002603,Ford,Determine,2022
V002604,A002604,Toyota,Owner,2019
V002605,A002605,BMW,Matter,2003
V002606,A002606,Ford,Receive,2017
V002607,A002607,Honda,Even,2020
V002608,A002608,BMW,Cost,2002
V002609,A002609,Ford,Less,2016
V002610,A002610,Honda,Very,2020
V002611,A002611,Honda,Cup,2003
V002612,A002612,Honda,Share,2005
V002613,A002613,Toyota,Take,2008
V002614,A002614,Toyota,Late,2021
V002615,A002615,Honda,Task,2000
V002616,A002616,Ford,Movement,2022
V002617,A002617,BMW,Instead,2017
V002618,A002618,Honda,Son,2010
V002619,A002619,Honda,Close,2016
V002620,A002620,Ford,Which,2005
V002621,A002621,Toyota,Human,2022
V002622,A002622,Ford,Food,2016
V002623,A002623,Ford,Role,2022
V002624,A002624,Toyota,Tree,2006
V002625,A002625,Toyota,Open,2014
V002626,A002626,BMW,Wish,2001
V002627,A002627,BMW,Lose,2002
V002628,A002628,Toyota,Exactly,2013
V002629,A002629,Honda,Common,2003
V002630,A002630,Ford,Fast,2004
V002631,A002631,Ford,Effort,2004
V002632,A002632,Toyota,Woman,2020
V002633,A002633,BMW,Into,2023
V002634,A002634,Toyota,Wind,2022
V002635,A002635,BMW,Nearly,2021
V002636,A002636,BMW,You,2000
V002637,A002637,BMW,Once,2019
V002638,A002638,Honda,Particular,2013
V002639,A002639,Toyota,Decide,2022
V002640,A002640,BMW,Southern,2003
V002641,A002641,BMW,Appear,2019
V002642,A002642,Honda,Relate,2014
V002643,A002643,Honda,When,2022
V002644,A002644,Toyota,According,2008
V002645,A002645,Ford,It,2017
V002646,A002646,Honda,Hospital,2006
V002647,A002647,Toyota,Lawyer,2020
V002648,A002648,Honda,Feel,2021
V002649,A002649,Ford,Pretty,2022
V002650,A002650,Toyota,Officer,2008
V002651,A002651,Honda,Shoulder,2007
V002652,A002652,Toyota,Against,2017
V002653,A002653,Toyota,Kind,2009
V002654,A002654,Ford,Forward,2006
V002655,A002655,BMW,Drug,2016
V002656,A002656,Honda,Walk,2016
V002657,A002657,Toyota,People,2008
V002658,A002658,BMW,Shoulder,2017
V002659,A002659,Toyota,Pick,2002
V002660,A002660,Toyota,Author,2000
V002661,A002661,BMW,Trial,2009
V002662,A002662,Toyota,Open,2010
V002663,A002663,Ford,Half,2022
V002664,A002664,BMW,Color,2018
V002665,A002665,Ford,Work,2006
V002666,A002666,Toyota,Instead,2009
V002667,A002667,Toyota,Sometimes,2019
V002668,A002668,Honda,Enter,2016
V002669,A002669,BMW,Deal,2006
V002670,A002670,BMW,Statement,2022
V002671,A002671,BMW,Usually,2009
V002672,A002672,BMW,Test,2006
V002673,A002673,Toyota,Sing,2000
V002674,A002674,BMW,Build,2019
V002675,A002675,BMW,Word,2016
V002676,A002676,Toyota,Hand,2018
V002677,A002677,Ford,See,2005
V002678,A002678,Honda,Option,2008
V002679,A002679,BMW,Affect,2004
V002680,A002680,BMW,Serious,2016
V002681,A002681,Honda,Road,2016
V002682,A002682,Toyota,Campaign,2012
V002683,A002683,Ford,Between,2018
V002684,A002684,Toyota,Them,2017
V002685,A002685,Ford,Report,2019
V002686,A002686,BMW,Garden,2007
V002687,A002687,Ford,Threat,2010
V002688,A002688,BMW,Indeed,2018
V002689,A002689,Honda,Look,2001
V002690,A002690,Toyota,We,2022
V002691,A002691,Toyota,Nothing,2010
V002692,A002692,BMW,Son,2006
V002693,A002693,BMW,Year,2017
V002694,A002694,Toyota,Crime,2013
V002695,A002695,Toyota,Happen,2020
V002696,A002696,Toyota,Success,2004
V002697,A002697,Toyota,Ok,2010
V002698,A002698,BMW,Board,2019
V002699,A002699,Honda,Great,2015
V002700,A002700,Honda,Meet,2021
V002701,A002701,Honda,Receive,2023
V002702,A002702,Honda,Drive,2000
V002703,A002703,Toyota,Onto,2002
V002704,A002704,Ford,Economy,2008
V002705,A002705,Ford,Soon,2003
V002706,A002706,Ford,When,2002
V002707,A002707,BMW,Line,2004
V002708,A002708,BMW,Movement,2010
V002709,A002709,Ford,Majority,2007
V002710,A002710,Honda,Start,2003
V002711,A002711,Toyota,Local,2004
V002712,A002712,Ford,Situation,2006
V002713,A002713,Toyota,Send,2015
V002714,A002714,Ford,Artist,2012
V002715,A002715,Honda,Star,2001
V002716,A002716,Toyota,Evidence,2016
V002717,A002717,Toyota,Although,2012
V002718,A002718,Toyota,Short,2010
V002719,A002719,Honda,Phone,2020
V002720,A002720,Honda,Authority,2000
V002721,A002721,Toyota,While,2022
V002722,A002722,Toyota,Drug,2004
V002723,A002723,Ford,List,2020
V002724,A002724,Honda,Discuss,2014
V002725,A002725,BMW,Everybody,2004
V002726,A002726,BMW,Order,2023
V002727,A002727,BMW,During,2015
V002728,A002728,Toyota,Once,2012
V002729,A002729,Toyota,Page,2018
V002730,A002730,Honda,Hundred,2023
V002731,A002731,Toyota,Accept,2020
V002732,A002732,Toyota,Notice,2012
V002733,A002733,Honda,Family,2021
V002734,A002734,Toyota,Radio,2022
V002735,A002735,Honda,Politics,2008
V002736,A002736,Honda,You,2012
V002737,A002737,Honda,Play,2005
V002738,A002738,BMW,Stay,2004
V002739,A002739,Toyota,Forget,2001
V002740,A002740,Toyota,Involve,2023
V002741,A002741,Honda,Better,2001
V002742,A002742,Toyota,Despite,2022
V002743,A002743,Honda,Popular,2003
V002744,A002744,Ford,Dinner,2020
V002745,A002745,Toyota,Do,2015
V002746,A002746,Toyota,To,2007
V002747,A002747,Honda,Similar,2000
V002748,A002748,Honda,Religious,2021
V002749,A002749,Honda,Feel,2003
V002750,A002750,Toyota,The,2015
V002751,A002751,Toyota,Another,2004
V002752,A002752,Ford,Article,2008
V002753,A002753,BMW,Memory,2009
V002754,A002754,Honda,Which,2020
V002755,A002755,Ford,Building,2016
V002756,A002756,Ford,Else,2000
V002757,A002757,BMW,Again,2010
V002758,A002758,Honda,Several,2012
V002759,A002759,Ford,Task,2008
V002760,A002760,Honda,Short,2016
V002761,A002761,Honda,Include,2018
V002762,A002762,Ford,Commercial,2007
V002763,A002763,Toyota,Score,2013
V002764,A002764,Toyota,Our,2007
V002765,A002765,Toyota,Care,2002
V002766,A002766,Honda,Television,2006
V002767,A002767,BMW,Idea,2009
V002768,A002768,Toyota,What,2001
V002769,A002769,Toyota,Skin,2000
V002770,A002770,Toyota,Buy,2015
V002771,A002771,Honda,While,2011
V002772,A002772,BMW,Role,2000
V002773,A002773,Toyota,Industry,2009
V002774,A002774,Honda,System,2009
V002775,A002775,Honda,Event,2004
V002776,A002776,Honda,Language,2003
V002777,A002777,Toyota,Enough,2020
V002778,A002778,Honda,Actually,2021
V002779,A002779,Toyota,Name,2010
V002780,A002780,Toyota,Oil,2004
V002781,A002781,Honda,Do,2003
V002782,A002782,Ford,Discussion,2020
V002783,A002783,Honda,After,2022
V002784,A002784,BMW,Thus,2014
V002785,A002785,Honda,School,2020
V002786,A002786,Toyota,Movie,2001
V002787,A002787,Toyota,Plan,2019
V002788,A002788,Toyota,Sort,2020
V002789,A002789,Ford,Outside,2002
V002790,A002790,Toyota,Congress,2001
V002791,A002791,Honda,Woman,2011
V002792,A002792,Ford,Become,2004
V002793,A002793,Toyota,Customer,2017
V002794,A002794,Toyota,Paper,2013
V002795,A002795,Toyota,Sing,2014
V002796,A002796,Toyota,Test,2023
V002797,A002797,BMW,Change,2015
V002798,A002798,Toyota,Movie,2000
V002799,A002799,Toyota,Bag,2016
V002800,A002800,Honda,Somebody,2007
V002801,A002801,Ford,Choice,2010
V002802,A002802,Toyota,Wide,2009
V002803,A002803,Toyota,Return,2020
V002804,A002804,Toyota,Box,2000
V002805,A002805,Ford,System,2000
V002806,A002806,Toyota,Edge,2015
V002807,A002807,Honda,Where,2008
V002808,A002808,Toyota,Fire,2023
V002809,A002809,BMW,Really,2014
V002810,A002810,Ford,Item,2023
V002811,A002811,BMW,Live,2015
V002812,A002812,Honda,Western,2017
V002813,A002813,Toyota,Current,2005
V002814,A002814,Honda,Born,2001
V002815,A002815,Ford,Particularly,2007
V002816,A002816,Honda,Stuff,2023
V002817,A002817,Ford,Under,2011
V002818,A002818,BMW,Court,2015
V002819,A002819,Ford,Painting,2015
V002820,A002820,Ford,Team,2000
V002821,A002821,BMW,Sound,2004
V002822,A002822,Ford,Decide,2010
V002823,A002823,BMW,Compare,2001
V002824,A002824,BMW,Mind,2007
V002825,A002825,Toyota,Debate,2002
V002826,A002826,Honda,Particularly,2020
V002827,A002827,BMW,Area,2012
V002828,A002828,BMW,Expert,2019
V002829,A002829,BMW,Good,2014
V002830,A002830,Toyota,Degree,2014
V002831,A002831,Honda,Manage,2001
V002832,A002832,Toyota,End,2018
V002833,A002833,Ford,Couple,2023
V002834,A002834,Ford,Follow,2015
V002835,A002835,Honda,Individual,2015
V002836,A002836,Ford,Time,2006
V002837,A002837,Honda,Side,2006
V002838,A002838,BMW,Ask,2009
V002839,A002839,Ford,Total,2010
V002840,A002840,Ford,Civil,2009
V002841,A002841,Toyota,Such,2007
V002842,A002842,Toyota,Consider,2023
V002843,A002843,Toyota,Market,2011
V002844,A002844,Toyota,Total,2002
V002845,A002845,Ford,Cell,2004
V002846,A002846,Toyota,Turn,2000
V002847,A002847,Ford,Should,2018
V002848,A002848,Honda,Small,2018
V002849,A002849,Toyota,Car,2022
V002850,A002850,Toyota,Use,2022
V002851,A002851,Ford,Performance,2002
V002852,A002852,Toyota,One,2020
V002853,A002853,Toyota,Wind,2012
V002854,A002854,Honda,Character,2009
V002855,A002855,Ford,Maintain,2011
V002856,A002856,Toyota,Anything,2003
V002857,A002857,Ford,Only,2005
V002858,A002858,BMW,Throw,2012
V002859,A002859,Ford,Girl,2021
V002860,A002860,Ford,Customer,2009
V002861,A002861,Ford,Half,2012
V002862,A002862,Ford,Discover,2005
V002863,A002863,Toyota,Continue,2000
V002864,A002864,Toyota,General,2001
V002865,A002865,Ford,Year,2009
V002866,A002866,BMW,Boy,2016
V002867,A002867,Toyota,Understand,2021
V002868,A002868,BMW,Born,2021
V002869,A002869,BMW,Write,2003
V002870,A002870,Toyota,Determine,2001
V002871,A002871,Toyota,Might,2018
V002872,A002872,Honda,Every,2001
V002873,A002873,Ford,Around,2012
V002874,A002874,Ford,Hair,2008
V002875,A002875,Honda,About,2001
V002876,A002876,BMW,Leader,2020
V002877,A002877,Ford,Model,2016
V002878,A002878,Toyota,Director,2014
V002879,A002879,Ford,Artist,2014
V002880,A002880,BMW,Peace,2023
V002881,A002881,Ford,Eye,2023
V002882,A002882,BMW,Table,2008
V002883,A002883,BMW,Modern,2017
V002884,A002884,Ford,Nothing,2020
V002885,A002885,Honda,Describe,2021
V002886,A002886,BMW,Later,2020
V002887,A002887,Toyota,Instead,2013
V002888,A002888,Toyota,Away,2001
V002889,A002889,BMW,About,2007
V002890,A002890,Toyota,Before,2008
V002891,A002891,Toyota,Fact,2014
V002892,A002892,BMW,Voice,2017
V002893,A002893,Ford,Rock,2014
V002894,A002894,Honda,Rock,2018
V002895,A002895,BMW,Fine,2010
V002896,A002896,Ford,Loss,2001
V002897,A002897,Toyota,Treat,2023
V002898,A002898,Toyota,Test,2023
V002899,A002899,Honda,Culture,2012
V002900,A002900,Ford,Film,2008
V002901,A002901,BMW,Evidence,2023
V002902,A002902,Honda,Agreement,2014
V002903,A002903,Toyota,Total,2001
V002904,A002904,Ford,Pay,2010
V002905,A002905,Toyota,Wrong,2019
V002906,A002906,Ford,Plant,2012
V002907,A002907,Toyota,Special,2002
V002908,A002908,BMW,Throw,2004
V002909,A002909,Toyota,South,2021
V002910,A002910,Toyota,Talk,2006
V002911,A002911,BMW,Treat,2018
V002912,A002912,Honda,Bed,2006
V002913,A002913,Honda,Fast,2013
V002914,A002914,BMW,Level,2007
V002915,A002915,BMW,Ahead,2000
V002916,A002916,Honda,Born,2018
V002917,A002917,Ford,Yet,2008
V002918,A002918,Toyota,Drop,2016
V002919,A002919,Toyota,Second,2000
V002920,A002920,Toyota,Must,2005
V002921,A002921,BMW,Use,2016
V002922,A002922,Ford,Someone,2015
V002923,A002923,Ford,Positive,2002
V002924,A002924,Ford,Road,2021
V002925,A002925,Honda,Bed,2015
V002926,A002926,BMW,Audience,2018
V002927,A002927,BMW,Lawyer,2004
V002928,A002928,Toyota,Book,2019
V002929,A002929,Toyota,Think,2000
V002930,A002930,BMW,Parent,2008
V002931,A002931,BMW,Trial,2012
V002932,A002932,BMW,Above,2013
V002933,A002933,Ford,Left,2007
V002934,A002934,Honda,Economic,2006
V002935,A002935,Honda,Professional,2000
V002936,A002936,Honda,Develop,2021
V002937,A002937,BMW,Admit,2016
V002938,A002938,Toyota,Here,2005
V002939,A002939,Toyota,Cut,2011
V002940,A002940,Toyota,Hand,2022
V002941,A002941,Toyota,Mother,2002
V002942,A002942,Toyota,Change,2005
V002943,A002943,Honda,Education,2012
V002944,A002944,BMW,Specific,2010
V002945,A002945,BMW,This,2008
V002946,A002946,Ford,Outside,2014
V002947,A002947,Toyota,Though,2007
V002948,A002948,Honda,Member,2019
V002949,A002949,Honda,Maybe,2020
V002950,A002950,Toyota,Either,2008
V002951,A002951,Honda,Feeling,2002
V002952,A002952,Ford,Instead,2019
V002953,A002953,Honda,Soon,2022
V002954,A002954,Toyota,Claim,2017
V002955,A002955,BMW,Could,2013
V002956,A002956,Honda,Growth,2023
V002957,A002957,Honda,Fund,2013
V002958,A002958,Toyota,Turn,2017
V002959,A002959,Honda,Bit,2022
V002960,A002960,Toyota,One,2012
V002961,A002961,Honda,Physical,2000
V002962,A002962,Toyota,Two,2011
V002963,A002963,Ford,Artist,2023
V002964,A002964,Honda,Many,2023
V002965,A002965,Honda,Laugh,2001
V002966,A002966,Honda,Let,2012
V002967,A002967,Ford,Sing,2002
V002968,A002968,Ford,Under,2003
V002969,A002969,Honda,Follow,2009
V002970,A002970,Honda,Believe,2014
V002971,A002971,Honda,Mother,2015
V002972,A002972,Honda,Guess,2013
V002973,A002973,Honda,Everything,2019
V002974,A002974,Toyota,Consumer,2005
V002975,A002975,Honda,Tv,2011
V002976,A002976,Toyota,Professional,2005
V002977,A002977,Ford,Wrong,2000
V002978,A002978,Honda,Either,2007
V002979,A002979,Ford,Institution,2005
V002980,A002980,Honda,Size,2003
V002981,A002981,Ford,Draw,2016
V002982,A002982,Toyota,Main,2022
V002983,A002983,Toyota,Share,2015
V002984,A002984,BMW,Per,2003
V002985,A002985,Honda,Everyone,2002
V002986,A002986,Toyota,Never,2002
V002987,A002987,BMW,Threat,2006
V002988,A002988,Honda,Performance,2003
V002989,A002989,BMW,Something,2012
V002990,A002990,BMW,Address,2008
V002991,A002991,Toyota,Believe,2006
V002992,A002992,Honda,His,2009
V002993,A002993,BMW,Hard,2001
V002994,A002994,BMW,Point,2005
V002995,A002995,Toyota,Population,2007
V002996,A002996,Toyota,Traditional,2001
V002997,A002997,Toyota,Anyone,2000
V002998,A002998,Ford,Despite,2000
V002999,A002999,Honda,Hour,2005
V003000,A003000,Honda,Best,2016
V003001,A003001,Ford,Station,2018
V003002,A003002,Ford,Short,2015
V003003,A003003,Toyota,Across,2016
V003004,A003004,Toyota,Item,2019
V003005,A003005,Honda,Himself,2006
V003006,A003006,Ford,Floor,2007
V003007,A003007,Toyota,Price,2010
V003008,A003008,BMW,Factor,2011
V003009,A003009,Ford,Practice,2007
V003010,A003010,Toyota,Front,2007
V003011,A003011,Toyota,Second,2023
V003012,A003012,Toyota,Detail,2006
V003013,A003013,Toyota,Some,2007
V003014,A003014,Ford,Improve,2007
V003015,A003015,BMW,Event,2009
V003016,A003016,Toyota,House,2009
V003017,A003017,Toyota,Put,2004
V003018,A003018,BMW,Opportunity,2004
V003019,A003019,Ford,Can,2009
V003020,A003020,Toyota,Investment,2014
V003021,A003021,Honda,Dream,2019
V003022,A003022,Ford,Participant,2020
V003023,A003023,Toyota,Hear,2007
V003024,A003024,Honda,Pressure,2006
V003025,A003025,Ford,Contain,2000
V003026,A003026,Honda,Nor,2006
V003027,A003027,BMW,Especially,2014
V003028,A003028,BMW,Arrive,2011
V003029,A003029,Toyota,Tell,2004
V003030,A003030,Honda,Thousand,2016
V003031,A003031,BMW,Lead,2001
V003032,A003032,Honda,Pattern,2007
V003033,A003033,Toyota,Perhaps,2002
V003034,A003034,Ford,Know,2013
V003035,A003035,Ford,Against,2017
V003036,A003036,Ford,Short,2015
V003037,A003037,BMW,Officer,2003
V003038,A003038,Honda,Until,2000
V003039,A003039,Ford,Paper,2007
V003040,A003040,Toyota,Fire,2016
V003041,A003041,Toyota,Customer,2008
V003042,A003042,Toyota,Mouth,2014
V003043,A003043,BMW,Bed,2011
V003044,A003044,Ford,Nation,2018
V003045,A003045,Toyota,Nothing,2016
V003046,A003046,Ford,Field,2019
V003047,A003047,Ford,Population,2016
V003048,A003048,Honda,The,2018
V003049,A003049,Honda,Girl,2006
V003050,A003050,Honda,Strong,2011
V003051,A003051,Toyota,Attention,2009
V003052,A003052,Honda,Lay,2020
V003053,A003053,Toyota,Call,2012
V003054,A003054,Honda,Police,2004
V003055,A003055,Ford,Enter,2006
V003056,A003056,Toyota,Hope,2001
V003057,A003057,Honda,Seven,2018
V003058,A003058,Ford,Rule,2023
V003059,A003059,Ford,Maintain,2002
V003060,A003060,BMW,Community,2021
V003061,A003061,BMW,She,2005
V003062,A003062,BMW,Modern,2020
V003063,A003063,BMW,Along,2017
V003064,A003064,BMW,Already,2012
V003065,A003065,BMW,Image,2007
V003066,A003066,Honda,Name,2005
V003067,A003067,BMW,Pick,2023
V003068,A003068,Toyota,Control,2020
V003069,A003069,Ford,Choice,2014
V003070,A003070,Toyota,Beat,2022
V003071,A003071,Ford,Board,2012
V003072,A003072,BMW,Data,2018
V003073,A003073,Honda,Special,2002
V003074,A003074,Honda,Build,2009
V003075,A003075,Honda,Even,2009
V003076,A003076,Toyota,Produce,2000
V003077,A003077,Toyota,Subject,2020
V003078,A003078,Ford,Information,2023
V003079,A003079,BMW,Indeed,2001
V003080,A003080,BMW,Soldier,2012
V003081,A003081,BMW,Relationship,2003
V003082,A003082,Honda,Big,2009
V003083,A003083,Ford,Upon,2016
V003084,A003084,BMW,Seat,2007
V003085,A003085,Honda,Management,2012
V003086,A003086,Ford,Meeting,2019
V003087,A003087,Honda,At,2021
V003088,A003088,Ford,Staff,2007
V003089,A003089,Honda,Remain,2015
V003090,A003090,Honda,Wonder,2010
V003091,A003091,Honda,Key,2016
V003092,A003092,Toyota,Explain,2014
V003093,A003093,Ford,Value,2002
V003094,A003094,Honda,Style,2012
V003095,A003095,Ford,Decade,2022
V003096,A003096,Toyota,By,2016
V003097,A003097,Honda,Until,2000
V003098,A003098,Toyota,Cut,2002
V003099,A003099,Toyota,Assume,2021
V003100,A003100,Honda,Beat,2007
V003101,A003101,Honda,Risk,2003
V003102,A003102,Ford,She,2023
V003103,A003103,BMW,Know,2018
V003104,A003104,Ford,Congress,2011
V003105,A003105,Honda,Center,2012
V003106,A003106,Ford,Step,2013
V003107,A003107,Honda,Animal,2011
V003108,A003108,Honda,Series,2004
V003109,A003109,BMW,Possible,2011
V003110,A003110,Toyota,Kid,2016
V003111,A003111,BMW,Several,2016
V003112,A003112,Honda,Ask,2011
V003113,A003113,Toyota,Audience,2011
V003114,A003114,Honda,Score,2002
V003115,A003115,Toyota,Hotel,2017
V003116,A003116,Ford,First,2004
V003117,A003117,Toyota,North,2014
V003118,A003118,Honda,Red,2022
V003119,A003119,Toyota,Store,2006
V003120,A003120,Honda,Less,2020
V003121,A003121,BMW,Power,2019
V003122,A003122,Toyota,Will,2014
V003123,A003123,Ford,Less,2013
V003124,A003124,BMW,During,2002
V003125,A003125,BMW,Such,2000
V003126,A003126,Ford,Tough,2016
V003127,A003127,Toyota,Maintain,2001
V003128,A003128,Ford,Take,2001
V003129,A003129,Toyota,Full,2005
V003130,A003130,BMW,Get,2020
V003131,A003131,Honda,Forward,2002
V003132,A003132,Toyota,Cost,2006
V003133,A003133,Ford,Born,2015
V003134,A003134,Toyota,Cover,2007
